"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"7963965"	"1"	"0.4093445"	"8.68e-01"	"-4.78"	"5.45e-02"	"PYM1"	"PYM homolog 1, exon junction complex associated factor"
"8097457"	"1"	"0.4093633"	"8.68e-01"	"-4.78"	"9.70e-02"	""	""
"7924207"	"1"	"0.4094011"	"8.68e-01"	"-4.78"	"8.40e-02"	"PTPN14"	"protein tyrosine phosphatase, non-receptor type 14"
"8123609"	"1"	"0.4094133"	"-8.68e-01"	"-4.78"	"-1.40e-01"	"SERPINB9"	"serpin family B member 9"
"8035023"	"1"	"0.4094407"	"-8.68e-01"	"-4.78"	"-8.08e-02"	"AKAP8L"	"A-kinase anchoring protein 8 like"
"7895553"	"1"	"0.4095209"	"-8.68e-01"	"-4.78"	"-1.55e-01"	""	""
"8017736"	"1"	"0.4095428"	"-8.68e-01"	"-4.78"	"-2.04e-01"	"CEP112"	"centrosomal protein 112"
"7893842"	"1"	"0.4095559"	"8.68e-01"	"-4.78"	"1.96e-01"	""	""
"7892556"	"1"	"0.4096542"	"8.67e-01"	"-4.78"	"5.38e-02"	""	""
"8124469"	"1"	"0.4096784"	"8.67e-01"	"-4.78"	"7.40e-02"	"LINC00680-GUSBP4///LOC100133050///GUSBP9///GUSBP1///GUSBP3///LOC653080///GUSBP2///GUSBP11///SMA5///SMA4///GUSB///GUSBP3///SMA5///SMA4"	"LINC00680-GUSBP4 readthrough///glucuronidase beta pseudogene///glucuronidase, beta pseudogene 9///glucuronidase, beta pseudogene 1///glucuronidase, beta pseudogene 3///glucuronidase beta pseudogene///glucuronidase, beta pseudogene 2///glucuronidase, beta pseudogene 11///glucuronidase beta pseudogene///glucuronidase beta pseudogene///glucuronidase beta///glucuronidase, beta pseudogene 3///glucuronidase beta pseudogene///glucuronidase beta pseudogene"
"7984952"	"1"	"0.4096814"	"8.67e-01"	"-4.78"	"6.70e-02"	"C15orf39"	"chromosome 15 open reading frame 39"
"8018082"	"1"	"0.4097327"	"-8.67e-01"	"-4.78"	"-9.33e-02"	"SLC39A11"	"solute carrier family 39 member 11"
"7941863"	"1"	"0.4097354"	"8.67e-01"	"-4.78"	"7.03e-02"	""	""
"8016909"	"1"	"0.4097778"	"-8.67e-01"	"-4.78"	"-6.68e-02"	"MKS1"	"Meckel syndrome, type 1"
"8029536"	"1"	"0.4097824"	"-8.67e-01"	"-4.78"	"-3.55e-01"	"APOC1"	"apolipoprotein C1"
"7905486"	"1"	"0.4097848"	"8.67e-01"	"-4.78"	"5.72e-02"	"CRCT1"	"cysteine rich C-terminal 1"
"7946167"	"1"	"0.4098478"	"8.67e-01"	"-4.78"	"6.05e-02"	"HPX"	"hemopexin"
"7996725"	"1"	"0.4098926"	"-8.67e-01"	"-4.78"	"-1.24e-01"	"DUS2"	"dihydrouridine synthase 2"
"7903530"	"1"	"0.409901"	"-8.67e-01"	"-4.78"	"-6.92e-02"	"FNDC7"	"fibronectin type III domain containing 7"
"7893043"	"1"	"0.4099328"	"8.67e-01"	"-4.78"	"1.72e-01"	""	""
"8099887"	"1"	"0.4099621"	"8.67e-01"	"-4.78"	"1.15e-01"	"RPL9P11///RPL9"	"ribosomal protein L9 pseudogene 11///ribosomal protein L9"
"8055711"	"1"	"0.4099717"	"8.67e-01"	"-4.78"	"6.65e-02"	"NEB"	"nebulin"
"8030393"	"1"	"0.4100035"	"-8.67e-01"	"-4.78"	"-7.30e-02"	"PRRG2"	"proline rich and Gla domain 2"
"7970793"	"1"	"0.410031"	"8.67e-01"	"-4.78"	"1.27e-01"	"SLC46A3///SLC46A3"	"solute carrier family 46 member 3///solute carrier family 46 member 3"
"8053834"	"1"	"0.4100521"	"8.67e-01"	"-4.78"	"1.10e-01"	"ANKRD36///ANKRD36B"	"ankyrin repeat domain 36///ankyrin repeat domain 36B"
"7945781"	"1"	"0.4100579"	"8.67e-01"	"-4.78"	"8.98e-02"	"PHLDA2"	"pleckstrin homology like domain family A member 2"
"7944911"	"1"	"0.4100625"	"8.67e-01"	"-4.78"	"9.75e-02"	"HEPN1"	"hepatocellular carcinoma, down-regulated 1"
"7894448"	"1"	"0.4100738"	"8.67e-01"	"-4.78"	"1.87e-01"	""	""
"8038981"	"1"	"0.4100899"	"-8.66e-01"	"-4.78"	"-9.00e-02"	"ZNF611"	"zinc finger protein 611"
"8123726"	"1"	"0.4101068"	"8.66e-01"	"-4.78"	"7.72e-02"	""	""
"8009430"	"1"	"0.4101128"	"8.66e-01"	"-4.78"	"6.80e-02"	"LOC440461"	"Rho GTPase activating protein 27 pseudogene"
"7894166"	"1"	"0.4101253"	"-8.66e-01"	"-4.78"	"-1.16e-01"	""	""
"8049919"	"1"	"0.4101528"	"8.66e-01"	"-4.78"	"1.29e-01"	"D2HGDH"	"D-2-hydroxyglutarate dehydrogenase"
"8171392"	"1"	"0.4102114"	"8.66e-01"	"-4.78"	"7.95e-02"	"ASB9"	"ankyrin repeat and SOCS box containing 9"
"7992656"	"1"	"0.4102183"	"8.66e-01"	"-4.78"	"8.22e-02"	"AMDHD2"	"amidohydrolase domain containing 2"
"8180395"	"1"	"0.4102784"	"-8.66e-01"	"-4.78"	"-9.55e-02"	""	""
"8097690"	"1"	"0.4103997"	"8.66e-01"	"-4.78"	"1.25e-01"	""	""
"8099406"	"1"	"0.4104132"	"8.66e-01"	"-4.78"	"6.02e-02"	"NKX3-2"	"NK3 homeobox 2"
"7967454"	"1"	"0.4104134"	"8.66e-01"	"-4.78"	"6.78e-02"	""	""
"7940688"	"1"	"0.4104763"	"-8.66e-01"	"-4.78"	"-1.33e-01"	"POLR2G"	"RNA polymerase II subunit G"
"8018324"	"1"	"0.4104834"	"-8.66e-01"	"-4.78"	"-6.43e-02"	"GGA3"	"golgi associated, gamma adaptin ear containing, ARF binding protein 3"
"8156848"	"1"	"0.4105166"	"8.66e-01"	"-4.78"	"1.45e-01"	"NR4A3"	"nuclear receptor subfamily 4 group A member 3"
"7973185"	"1"	"0.4105336"	"8.66e-01"	"-4.78"	"9.20e-02"	"RPGRIP1"	"retinitis pigmentosa GTPase regulator interacting protein 1"
"8053690"	"1"	"0.41057"	"-8.66e-01"	"-4.78"	"-1.93e-01"	""	""
"7897995"	"1"	"0.4106148"	"8.65e-01"	"-4.78"	"6.17e-02"	""	""
"7912589"	"1"	"0.4106148"	"8.65e-01"	"-4.78"	"6.17e-02"	""	""
"8073032"	"1"	"0.4106235"	"-8.65e-01"	"-4.78"	"-1.08e-01"	"TOMM22"	"translocase of outer mitochondrial membrane 22"
"8180353"	"1"	"0.4106867"	"-8.65e-01"	"-4.78"	"-1.15e-01"	"ENSA"	"endosulfine alpha"
"7941769"	"1"	"0.4107098"	"-8.65e-01"	"-4.78"	"-1.12e-01"	"KDM2A"	"lysine demethylase 2A"
"8074897"	"1"	"0.4107241"	"8.65e-01"	"-4.78"	"7.67e-02"	"LOC388882"	"uncharacterized LOC388882"
"8024391"	"1"	"0.4107739"	"8.65e-01"	"-4.78"	"7.40e-02"	"DOT1L"	"DOT1 like histone lysine methyltransferase"
"7984213"	"1"	"0.4108012"	"-8.65e-01"	"-4.78"	"-1.31e-01"	""	""
"8113658"	"1"	"0.4108579"	"-8.65e-01"	"-4.78"	"-5.57e-02"	"LOC100132014"	"uncharacterized LOC100132014"
"7898276"	"1"	"0.410862"	"8.65e-01"	"-4.78"	"7.15e-02"	""	""
"8180368"	"1"	"0.4109082"	"8.65e-01"	"-4.78"	"6.68e-02"	"DPPA3"	"developmental pluripotency associated 3"
"7980702"	"1"	"0.4109456"	"-8.65e-01"	"-4.78"	"-6.23e-02"	"NRDE2"	"NRDE-2, necessary for RNA interference, domain containing"
"8082314"	"1"	"0.4109598"	"-8.65e-01"	"-4.78"	"-1.21e-01"	"PLXNA1"	"plexin A1"
"8031398"	"1"	"0.4109612"	"-8.65e-01"	"-4.78"	"-2.89e-01"	"NLRP2"	"NLR family pyrin domain containing 2"
"8161857"	"1"	"0.4110063"	"8.65e-01"	"-4.78"	"5.55e-02"	"RFK"	"riboflavin kinase"
"7894494"	"1"	"0.4110478"	"-8.65e-01"	"-4.78"	"-1.79e-01"	""	""
"8114215"	"1"	"0.4110815"	"-8.65e-01"	"-4.78"	"-7.25e-02"	"PITX1"	"paired like homeodomain 1"
"8030498"	"1"	"0.4111423"	"-8.64e-01"	"-4.78"	"-1.24e-01"	"MED25"	"mediator complex subunit 25"
"7895598"	"1"	"0.4111457"	"8.64e-01"	"-4.78"	"1.46e-01"	""	""
"7975095"	"1"	"0.4111597"	"8.64e-01"	"-4.78"	"1.11e-01"	"PLEKHG3"	"pleckstrin homology and RhoGEF domain containing G3"
"7940600"	"1"	"0.4111798"	"8.64e-01"	"-4.78"	"4.75e-02"	"INCENP"	"inner centromere protein"
"8139482"	"1"	"0.4111862"	"-8.64e-01"	"-4.78"	"-1.53e-01"	"SNORA5A"	"small nucleolar RNA, H/ACA box 5A"
"8151756"	"1"	"0.4112391"	"-8.64e-01"	"-4.78"	"-1.34e-01"	"TMEM55A"	"transmembrane protein 55A"
"7959232"	"1"	"0.4112421"	"8.64e-01"	"-4.78"	"1.07e-01"	""	""
"7981984"	"1"	"0.4113247"	"-8.64e-01"	"-4.78"	"-1.71e-01"	"SNORD116-18"	"small nucleolar RNA, C/D box 116-18"
"8136138"	"1"	"0.4113513"	"8.64e-01"	"-4.78"	"8.47e-02"	""	""
"8013356"	"1"	"0.4113905"	"8.64e-01"	"-4.78"	"1.52e-01"	""	""
"8000882"	"1"	"0.4114116"	"8.64e-01"	"-4.78"	"7.82e-02"	""	""
"8007115"	"1"	"0.4114436"	"8.64e-01"	"-4.78"	"7.75e-02"	"KRTAP4-7///KRTAP4-9///KRTAP4-8///KRTAP4-11///KRTAP4-5///KRTAP4-4///KRTAP4-12///KRTAP4-6///KRTAP4-7"	"keratin associated protein 4-7///keratin associated protein 4-9///keratin associated protein 4-8///keratin associated protein 4-11///keratin associated protein 4-5///keratin associated protein 4-4///keratin associated protein 4-12///keratin associated protein 4-6///keratin associated protein 4-7"
"7915286"	"1"	"0.4115253"	"-8.64e-01"	"-4.78"	"-7.55e-02"	"PPT1"	"palmitoyl-protein thioesterase 1"
"8036890"	"1"	"0.4116421"	"8.63e-01"	"-4.78"	"5.37e-02"	"PRX"	"periaxin"
"7971177"	"1"	"0.4116476"	"-8.63e-01"	"-4.78"	"-5.75e-02"	"FOXO1"	"forkhead box O1"
"7932086"	"1"	"0.411663"	"-8.63e-01"	"-4.78"	"-8.28e-02"	""	""
"8006181"	"1"	"0.4116769"	"8.63e-01"	"-4.78"	"7.55e-02"	""	""
"8180276"	"1"	"0.4116831"	"-8.63e-01"	"-4.78"	"-5.27e-02"	"PCDHA2"	"protocadherin alpha 2"
"8149256"	"1"	"0.4117236"	"8.63e-01"	"-4.78"	"6.20e-02"	""	""
"8105801"	"1"	"0.4117298"	"-8.63e-01"	"-4.78"	"-5.68e-02"	"SLC30A5"	"solute carrier family 30 member 5"
"8070701"	"1"	"0.4117871"	"8.63e-01"	"-4.79"	"9.72e-02"	"CSTB"	"cystatin B"
"8067948"	"1"	"0.4118758"	"8.63e-01"	"-4.79"	"1.05e-01"	""	""
"8160360"	"1"	"0.4118799"	"8.63e-01"	"-4.79"	"8.90e-02"	"IFNB1"	"interferon beta 1"
"7961757"	"1"	"0.4118839"	"8.63e-01"	"-4.79"	"1.21e-01"	"ST8SIA1"	"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1"
"8178298"	"1"	"0.4118944"	"8.63e-01"	"-4.79"	"3.36e-01"	"GABBR1"	"gamma-aminobutyric acid type B receptor subunit 1"
"7936318"	"1"	"0.4119028"	"-8.63e-01"	"-4.79"	"-6.93e-02"	""	""
"8001746"	"1"	"0.4119099"	"8.63e-01"	"-4.79"	"9.28e-02"	"SNORA46"	"small nucleolar RNA, H/ACA box 46"
"8165508"	"1"	"0.4119195"	"8.63e-01"	"-4.79"	"7.80e-02"	"NRARP"	"NOTCH-regulated ankyrin repeat protein"
"8117739"	"1"	"0.4119573"	"8.63e-01"	"-4.79"	"6.80e-02"	""	""
"7893128"	"1"	"0.4119749"	"-8.63e-01"	"-4.79"	"-2.05e-01"	""	""
"7948326"	"1"	"0.4120045"	"-8.63e-01"	"-4.79"	"-1.28e-01"	"OR5B2"	"olfactory receptor family 5 subfamily B member 2"
"7892678"	"1"	"0.4120331"	"-8.63e-01"	"-4.79"	"-1.59e-01"	""	""
"7967082"	"1"	"0.4120434"	"8.63e-01"	"-4.79"	"5.48e-02"	""	""
"8127943"	"1"	"0.4121854"	"-8.62e-01"	"-4.79"	"-8.20e-02"	"SNX14"	"sorting nexin 14"
"7896092"	"1"	"0.4121856"	"8.62e-01"	"-4.79"	"1.17e-01"	""	""
"8074773"	"1"	"0.4121971"	"-8.62e-01"	"-4.79"	"-1.12e-01"	"YDJC"	"YdjC homolog (bacterial)"
"7977953"	"1"	"0.4122483"	"8.62e-01"	"-4.79"	"5.65e-02"	""	""
"8170210"	"1"	"0.4122502"	"8.62e-01"	"-4.79"	"7.40e-02"	""	""
"7925201"	"1"	"0.4122574"	"-8.62e-01"	"-4.79"	"-7.95e-02"	"ARID4B"	"AT-rich interaction domain 4B"
"7990949"	"1"	"0.4122653"	"8.62e-01"	"-4.79"	"1.17e-01"	"RPL9P11///RPL9"	"ribosomal protein L9 pseudogene 11///ribosomal protein L9"
"7956166"	"1"	"0.4123067"	"8.62e-01"	"-4.79"	"7.50e-02"	"ESYT1"	"extended synaptotagmin 1"
"8070169"	"1"	"0.4123243"	"-8.62e-01"	"-4.79"	"-6.35e-02"	""	""
"7908650"	"1"	"0.412341"	"-8.62e-01"	"-4.79"	"-7.12e-02"	"IGFN1"	"immunoglobulin-like and fibronectin type III domain containing 1"
"8029182"	"1"	"0.4123694"	"-8.62e-01"	"-4.79"	"-7.97e-02"	"ZNF574"	"zinc finger protein 574"
"8080983"	"1"	"0.4124163"	"-8.62e-01"	"-4.79"	"-9.10e-02"	""	""
"8175589"	"1"	"0.4124421"	"8.62e-01"	"-4.79"	"1.01e-01"	""	""
"8180201"	"1"	"0.4124602"	"-8.62e-01"	"-4.79"	"-6.25e-02"	"ERVV-1"	"endogenous retrovirus group V member 1"
"8094701"	"1"	"0.412483"	"8.62e-01"	"-4.79"	"6.85e-02"	"LOC401127"	"WD repeat domain 5 pseudogene"
"8024304"	"1"	"0.4124834"	"8.62e-01"	"-4.79"	"9.22e-02"	"RPS15"	"ribosomal protein S15"
"7892920"	"1"	"0.412499"	"8.62e-01"	"-4.79"	"2.31e-01"	""	""
"8010897"	"1"	"0.4125013"	"8.62e-01"	"-4.79"	"9.60e-02"	"METRNL"	"meteorin like, glial cell differentiation regulator"
"8099797"	"1"	"0.4125113"	"8.62e-01"	"-4.79"	"1.20e-01"	"RELL1"	"RELT like 1"
"7993831"	"1"	"0.4125129"	"8.62e-01"	"-4.79"	"6.55e-02"	""	""
"7968898"	"1"	"0.4125214"	"-8.62e-01"	"-4.79"	"-8.38e-02"	"GPALPP1"	"GPALPP motifs containing 1"
"7894835"	"1"	"0.4125536"	"8.62e-01"	"-4.79"	"1.59e-01"	""	""
"8127666"	"1"	"0.4125568"	"8.62e-01"	"-4.79"	"6.17e-02"	"IMPG1"	"interphotoreceptor matrix proteoglycan 1"
"8161415"	"1"	"0.4126885"	"8.61e-01"	"-4.79"	"4.03e-01"	"LOC101059935///ANKRD20A8P"	"ankyrin repeat domain-containing protein 18A-like///ankyrin repeat domain 20 family member A8, pseudogene"
"8025659"	"1"	"0.4127002"	"-8.61e-01"	"-4.79"	"-6.40e-02"	"ATG4D"	"autophagy related 4D cysteine peptidase"
"8026486"	"1"	"0.4127765"	"8.61e-01"	"-4.79"	"6.37e-02"	"OR10H3"	"olfactory receptor family 10 subfamily H member 3"
"8151764"	"1"	"0.4128199"	"8.61e-01"	"-4.79"	"5.90e-02"	""	""
"8037737"	"1"	"0.4128454"	"-8.61e-01"	"-4.79"	"-6.88e-02"	"NOVA2"	"NOVA alternative splicing regulator 2"
"8035539"	"1"	"0.4128455"	"-8.61e-01"	"-4.79"	"-6.27e-02"	"CERS1///GDF1///CERS1///GDF1"	"ceramide synthase 1///growth differentiation factor 1///ceramide synthase 1///growth differentiation factor 1"
"8172225"	"1"	"0.4129288"	"8.61e-01"	"-4.79"	"7.68e-02"	"EFHC2"	"EF-hand domain containing 2"
"7944300"	"1"	"0.4129524"	"8.61e-01"	"-4.79"	"1.11e-01"	""	""
"7895693"	"1"	"0.4130407"	"8.61e-01"	"-4.79"	"7.25e-02"	""	""
"8030299"	"1"	"0.4130424"	"8.61e-01"	"-4.79"	"9.30e-02"	"CCDC155"	"coiled-coil domain containing 155"
"8170241"	"1"	"0.4130532"	"8.61e-01"	"-4.79"	"6.60e-02"	"SPANXB1"	"SPANX family member B1"
"8170244"	"1"	"0.4130532"	"8.61e-01"	"-4.79"	"6.60e-02"	"SPANXB1"	"SPANX family member B1"
"8143747"	"1"	"0.4130707"	"8.61e-01"	"-4.79"	"1.52e-01"	""	""
"8078991"	"1"	"0.4130913"	"-8.61e-01"	"-4.79"	"-7.50e-02"	"ZNF619"	"zinc finger protein 619"
"8049540"	"1"	"0.4131153"	"8.61e-01"	"-4.79"	"1.63e-01"	"LRRFIP1"	"LRR binding FLII interacting protein 1"
"8125734"	"1"	"0.413131"	"-8.61e-01"	"-4.79"	"-9.90e-02"	"DAXX"	"death domain associated protein"
"8143766"	"1"	"0.4132193"	"8.60e-01"	"-4.79"	"9.60e-02"	"ACTR3C"	"ARP3 actin-related protein 3 homolog C"
"8152922"	"1"	"0.4132478"	"-8.60e-01"	"-4.79"	"-7.65e-02"	""	""
"8017141"	"1"	"0.4132556"	"8.60e-01"	"-4.79"	"1.16e-01"	""	""
"8170811"	"1"	"0.4132639"	"8.60e-01"	"-4.79"	"1.38e-01"	"OPN1LW"	"opsin 1 (cone pigments), long-wave-sensitive"
"8105321"	"1"	"0.4132892"	"8.60e-01"	"-4.79"	"1.07e-01"	""	""
"8071084"	"1"	"0.4133432"	"8.60e-01"	"-4.79"	"7.17e-02"	"CECR5-AS1"	"CECR5 antisense RNA 1"
"8072088"	"1"	"0.4134388"	"8.60e-01"	"-4.79"	"1.87e-01"	"SEZ6L"	"seizure related 6 homolog like"
"7928685"	"1"	"0.413455"	"8.60e-01"	"-4.79"	"5.50e-02"	"DYDC2"	"DPY30 domain containing 2"
"7941111"	"1"	"0.4134552"	"-8.60e-01"	"-4.79"	"-5.70e-02"	"ARL2-SNX15///SNX15"	"ARL2-SNX15 readthrough (NMD candidate)///sorting nexin 15"
"7896292"	"1"	"0.4135388"	"8.60e-01"	"-4.79"	"5.87e-02"	""	""
"7928558"	"1"	"0.4135867"	"-8.60e-01"	"-4.79"	"-7.92e-02"	"ZMIZ1"	"zinc finger MIZ-type containing 1"
"8114225"	"1"	"0.4136186"	"-8.60e-01"	"-4.79"	"-5.07e-02"	"H2AFY"	"H2A histone family member Y"
"8050423"	"1"	"0.4136363"	"8.60e-01"	"-4.79"	"6.53e-02"	"MYCNOS"	"MYCN opposite strand"
"7899096"	"1"	"0.4136506"	"8.60e-01"	"-4.79"	"7.62e-02"	"ZNF593"	"zinc finger protein 593"
"8102869"	"1"	"0.4136776"	"8.60e-01"	"-4.79"	"7.20e-02"	""	""
"8102979"	"1"	"0.4136793"	"-8.60e-01"	"-4.79"	"-1.31e-01"	""	""
"7958950"	"1"	"0.4136915"	"8.60e-01"	"-4.79"	"7.67e-02"	"RITA1"	"RBPJ interacting and tubulin associated 1"
"8008967"	"1"	"0.4137289"	"-8.59e-01"	"-4.79"	"-1.16e-01"	""	""
"8068006"	"1"	"0.4137617"	"8.59e-01"	"-4.79"	"5.40e-02"	"LINC00308"	"long intergenic non-protein coding RNA 308"
"7999478"	"1"	"0.4137633"	"-8.59e-01"	"-4.79"	"-6.35e-02"	"TXNDC11"	"thioredoxin domain containing 11"
"8060835"	"1"	"0.4137762"	"8.59e-01"	"-4.79"	"5.05e-02"	""	""
"8122699"	"1"	"0.4138879"	"8.59e-01"	"-4.79"	"9.72e-02"	"RPS18P9"	"ribosomal protein S18 pseudogene 9"
"8047852"	"1"	"0.4139201"	"8.59e-01"	"-4.79"	"1.21e-01"	""	""
"7970864"	"1"	"0.4139204"	"-8.59e-01"	"-4.79"	"-5.67e-02"	"HSPH1"	"heat shock protein family H (Hsp110) member 1"
"8164252"	"1"	"0.413941"	"-8.59e-01"	"-4.79"	"-1.10e-01"	"SH2D3C"	"SH2 domain containing 3C"
"8050190"	"1"	"0.4139467"	"-8.59e-01"	"-4.79"	"-6.10e-02"	"ADAM17"	"ADAM metallopeptidase domain 17"
"8075659"	"1"	"0.4139801"	"8.59e-01"	"-4.79"	"6.73e-02"	"MB"	"myoglobin"
"8034747"	"1"	"0.414018"	"8.59e-01"	"-4.79"	"7.67e-02"	"C19orf67"	"chromosome 19 open reading frame 67"
"8168438"	"1"	"0.4140356"	"-8.59e-01"	"-4.79"	"-1.15e-01"	"UPRT"	"uracil phosphoribosyltransferase homolog"
"8167601"	"1"	"0.4141085"	"8.59e-01"	"-4.79"	"8.97e-02"	"USP27X"	"ubiquitin specific peptidase 27, X-linked"
"7921637"	"1"	"0.4141195"	"8.59e-01"	"-4.79"	"1.73e-01"	"CD84"	"CD84 molecule"
"8084589"	"1"	"0.4141457"	"-8.59e-01"	"-4.79"	"-1.89e-01"	"MAP3K13"	"mitogen-activated protein kinase kinase kinase 13"
"8115570"	"1"	"0.4141984"	"8.59e-01"	"-4.79"	"7.85e-02"	"IL12B"	"interleukin 12B"
"8092392"	"1"	"0.4142176"	"-8.59e-01"	"-4.79"	"-9.30e-02"	"KLHL6"	"kelch like family member 6"
"8156167"	"1"	"0.4142182"	"-8.59e-01"	"-4.79"	"-7.75e-02"	"NAA35"	"N(alpha)-acetyltransferase 35, NatC auxiliary subunit"
"7895446"	"1"	"0.4142396"	"-8.59e-01"	"-4.79"	"-1.28e-01"	""	""
"8160236"	"1"	"0.4142427"	"-8.58e-01"	"-4.79"	"-5.33e-02"	""	""
"8066716"	"1"	"0.4142682"	"-8.58e-01"	"-4.79"	"-6.37e-02"	"ELMO2"	"engulfment and cell motility 2"
"8000375"	"1"	"0.4142713"	"-8.58e-01"	"-4.79"	"-1.31e-01"	"ARHGAP17"	"Rho GTPase activating protein 17"
"7909841"	"1"	"0.4143246"	"8.58e-01"	"-4.79"	"6.58e-02"	"MARK1"	"microtubule affinity regulating kinase 1"
"8148968"	"1"	"0.4143292"	"8.58e-01"	"-4.79"	"6.10e-02"	"FAM87A"	"family with sequence similarity 87 member A"
"8025395"	"1"	"0.4143351"	"8.58e-01"	"-4.79"	"6.53e-02"	"RPS28"	"ribosomal protein S28"
"7943853"	"1"	"0.4143475"	"-8.58e-01"	"-4.79"	"-1.03e-01"	"SDHD"	"succinate dehydrogenase complex subunit D"
"7938390"	"1"	"0.4143812"	"8.58e-01"	"-4.79"	"7.20e-02"	"ADM"	"adrenomedullin"
"7893067"	"1"	"0.4143842"	"8.58e-01"	"-4.79"	"1.31e-01"	""	""
"7896627"	"1"	"0.4143903"	"-8.58e-01"	"-4.79"	"-8.98e-02"	""	""
"7896044"	"1"	"0.4143971"	"-8.58e-01"	"-4.79"	"-7.98e-02"	""	""
"8132413"	"1"	"0.4144275"	"-8.58e-01"	"-4.79"	"-1.92e-01"	""	""
"8095624"	"1"	"0.414462"	"8.58e-01"	"-4.79"	"7.55e-02"	""	""
"7894749"	"1"	"0.4144837"	"-8.58e-01"	"-4.79"	"-2.35e-01"	""	""
"7949668"	"1"	"0.4145225"	"8.58e-01"	"-4.79"	"8.08e-02"	"CCDC87"	"coiled-coil domain containing 87"
"7980742"	"1"	"0.4145254"	"-8.58e-01"	"-4.79"	"-1.77e-01"	"LOC283588"	"uncharacterized LOC283588"
"8072946"	"1"	"0.4145502"	"8.58e-01"	"-4.79"	"1.73e-01"	"EIF3L"	"eukaryotic translation initiation factor 3 subunit L"
"7982267"	"1"	"0.4145868"	"8.58e-01"	"-4.79"	"1.00e-01"	""	""
"8008982"	"1"	"0.4146196"	"-8.58e-01"	"-4.79"	"-5.73e-02"	"TBX4"	"T-box 4"
"8175023"	"1"	"0.4146249"	"8.58e-01"	"-4.79"	"1.23e-01"	"ZDHHC9"	"zinc finger DHHC-type containing 9"
"8167287"	"1"	"0.4146356"	"-8.58e-01"	"-4.79"	"-7.18e-02"	"PORCN"	"porcupine homolog (Drosophila)"
"7913138"	"1"	"0.4146936"	"-8.58e-01"	"-4.79"	"-1.10e-01"	"AKR7L"	"aldo-keto reductase family 7 like (gene/pseudogene)"
"8136963"	"1"	"0.4147009"	"8.58e-01"	"-4.79"	"5.50e-02"	"OR2F1"	"olfactory receptor family 2 subfamily F member 1 (gene/pseudogene)"
"8076417"	"1"	"0.4147999"	"-8.57e-01"	"-4.79"	"-6.95e-02"	"NDUFA6"	"NADH:ubiquinone oxidoreductase subunit A6"
"7895972"	"1"	"0.414902"	"8.57e-01"	"-4.79"	"8.67e-02"	""	""
"7894324"	"1"	"0.4149087"	"8.57e-01"	"-4.79"	"1.55e-01"	""	""
"8082246"	"1"	"0.4149295"	"8.57e-01"	"-4.79"	"9.10e-02"	""	""
"8035855"	"1"	"0.4149404"	"-8.57e-01"	"-4.79"	"-8.53e-02"	"ZNF681"	"zinc finger protein 681"
"8146468"	"1"	"0.4149475"	"-8.57e-01"	"-4.79"	"-5.15e-02"	"RP1"	"retinitis pigmentosa 1 (autosomal dominant)"
"7977657"	"1"	"0.4150005"	"-8.57e-01"	"-4.79"	"-4.50e-02"	"HNRNPCL3///HNRNPCL2///HNRNPCL1///HNRNPC"	"heterogeneous nuclear ribonucleoprotein C-like 3///heterogeneous nuclear ribonucleoprotein C-like 2///heterogeneous nuclear ribonucleoprotein C-like 1///heterogeneous nuclear ribonucleoprotein C (C1/C2)"
"7945158"	"1"	"0.4150571"	"-8.57e-01"	"-4.79"	"-1.39e-01"	""	""
"8146934"	"1"	"0.4150646"	"-8.57e-01"	"-4.79"	"-7.22e-02"	"LY96"	"lymphocyte antigen 96"
"8167430"	"1"	"0.4150731"	"-8.57e-01"	"-4.79"	"-5.73e-02"	"CCDC120"	"coiled-coil domain containing 120"
"7895049"	"1"	"0.4150873"	"8.57e-01"	"-4.79"	"1.58e-01"	""	""
"8140869"	"1"	"0.4151094"	"-8.57e-01"	"-4.79"	"-6.95e-02"	"LRRD1"	"leucine rich repeats and death domain containing 1"
"7925851"	"1"	"0.4151878"	"8.57e-01"	"-4.79"	"6.85e-02"	"WDR37"	"WD repeat domain 37"
"8144448"	"1"	"0.4152035"	"-8.57e-01"	"-4.79"	"-9.98e-02"	"FAM90A2P///FAM90A10P///FAM90A7P///FAM90A25P///FAM90A1"	"family with sequence similarity 90, member A2 pseudogene///putative protein FAM90A10///putative protein FAM90A7///family with sequence similarity 90, member A7 pseudogene///family with sequence similarity 90 member A1"
"8153426"	"1"	"0.4152146"	"8.57e-01"	"-4.79"	"1.41e-01"	"MROH6"	"maestro heat like repeat family member 6"
"7908610"	"1"	"0.4152156"	"8.57e-01"	"-4.79"	"6.40e-02"	""	""
"7892852"	"1"	"0.4152267"	"-8.57e-01"	"-4.79"	"-1.73e-01"	""	""
"8079532"	"1"	"0.4152813"	"8.57e-01"	"-4.79"	"5.22e-02"	"PTPN23"	"protein tyrosine phosphatase, non-receptor type 23"
"8175308"	"1"	"0.4153344"	"-8.56e-01"	"-4.79"	"-5.35e-02"	"SMIM10L2B"	"small integral membrane protein 10 like 2B"
"7914433"	"1"	"0.4154624"	"8.56e-01"	"-4.79"	"5.78e-02"	"ADGRB2"	"adhesion G protein-coupled receptor B2"
